Job Title,Company,Experience Required,Location,Rating,Salary
Data Analyst,Eshopbox Ecommerce,3-6 Yrs,Pune(Viman Nagar),3.2,Not disclosed
Data Analyst,Speed Engineering Solutions,3-8 Yrs,Pune,3.7,Not disclosed
Data Analyst,Servicemax,3-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.4,Not disclosed
Data Analyst,Kalypso It Solutions,2-4 Yrs,"Pune, Noida, New Delhi, Bengaluru",3.7,Not disclosed
Data Analyst,Protiviti India,3-7 Yrs,"Pune, Bangalore Rural, Bengaluru",3.2,Not disclosed
Data Analyst,Protiviti India,3-5 Yrs,"Hybrid - Pune, Bengaluru",3.2,Not disclosed
Data Analyst,MSys Technologies,3-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,Ecolab,5-10 Yrs,Hybrid - Pune,3.9,Not disclosed
Data Analyst,Zensar,4-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Analyst,JPMorgan Chase Bank,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,JPMorgan Chase Bank,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,Northern Trust,1-5 Yrs,Pune,4.0,Not disclosed
Data Analyst,Deutsche Bank,2-6 Yrs,Pune,3.9,Not disclosed
Data Analyst,Foundation Ai,0-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.6,Not disclosed
Data Analyst,Digital Glyde,0-3 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Analyst,Improx Data And Cloud Consulting,0-2 Yrs,Pune,1.1,Not disclosed
Data Analyst,,0-3 Yrs,Pune,,Not disclosed
Data Analyst,Entytle,0-5 Yrs,Pune,3.8,Not disclosed
Data Analyst,Cindrebay School Of Fashion & Interior Design,1-4 Yrs,"Pune, Hyderabad, Coimbatore, Thodupuzha, Thiruvananthapuram, Kochi, Kolkata, Kannur, Indore, Nagpur, Lucknow, Kozhikode, Bengaluru",3.6,Not disclosed
Data Analyst,,4-9 Yrs,Pune,,10-20 Lacs PA
Data Analyst,Nexzu Mobility,1-6 Yrs,Pune,2.5,Not disclosed
Data Analyst,,3-5 Yrs,Pune,,2.25-3.25 Lacs PA
Data Analyst,Capco,3-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Analyst,Clairvoyant India,4-9 Yrs,"Hybrid - Pune, Bengaluru",4.1,5-15 Lacs PA
data analyst,,2-4 Yrs,"Pune, Chennai, Jaipur, Bengaluru",,Not disclosed
Data Analyst,Deutsche Bank,10-15 Yrs,Pune,3.9,Not disclosed
Data Analyst,,4-9 Yrs,"Pune, Hyderabad, Ahmedabad, Bengaluru, Delhi / NCR, Mumbai (All Areas)",,Not disclosed
Data Analyst,Capgemini,4-9 Yrs,Pune,3.7,Not disclosed
Data Analyst,,4-8 Yrs,"Pune, Chennai, Bengaluru",,Not disclosed
Data Analyst,Capgemini,2-5 Yrs,Pune,3.7,Not disclosed
Data Analyst,Incanus Technologies,1-6 Yrs,"Hybrid - Pune, Bengaluru, Delhi / NCR",3.8,5-15 Lacs PA
Data Analyst,Bluecore Software,1-4 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.1,Not disclosed
Data Analyst,Mindpeers,1-3 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",2.1,Not disclosed
Data Analyst,BAJAJ FINSERVE,5-9 Yrs,"Pune, Hyderabad",4.0,14-19 Lacs PA
Data Analyst,Bluecore Software,2-3 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.1,Not disclosed
Data Analyst,,5-10 Yrs,Hybrid - Pune,,12-20 Lacs PA
Data Analyst,,3-7 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,Riskspan,3-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,John Crane Sealing Systems India,2-6 Yrs,Pune,3.7,Not disclosed
Data Analyst,,2-7 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,,3-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,,3-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,Reliance Games,2-5 Yrs,Pune,2.4,Not disclosed
Data Analyst,Idox,3-5 Yrs,Pune,3.3,Not disclosed
Data Analyst,,3-8 Yrs,Pune,,Not disclosed
Data Analyst,,3-10 Yrs,Pune,,Not disclosed
Data Analyst,,4-9 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,,6-9 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,Clairvoyant India,4-9 Yrs,"Hybrid - Pune, Hyderabad, Bengaluru",4.1,Not disclosed
Data Analyst,Apex Group,1-5 Yrs,Pune,2.7,Not disclosed
Data Analyst,Diverse Lynx,1-5 Yrs,Pune,3.8,Not disclosed
Data Analyst,Diverse Lynx,1-5 Yrs,Pune,3.8,Not disclosed
Data Analyst,Krsnaa Diagnostics,1-5 Yrs,Pune,3.7,Not disclosed
Data Analyst,Pradeepit Consulting Services,1-3 Yrs,Pune,4.7,Not disclosed
Data Analyst,,1-3 Yrs,Pune,,Not disclosed
Data Analyst,,1-2 Yrs,Pune,,Not disclosed
Data Analyst,Thebigword India,3-6 Yrs,Pune,4.1,4-9 Lacs PA
Data Analyst,Anju Software,1-5 Yrs,Pune,3.2,Not disclosed
Data Analyst,,2-4 Yrs,Pune,,Not disclosed
Data Analyst,,2-5 Yrs,Pune,,Not disclosed
Data Analyst,Elevati Infotech,3-7 Yrs,Pune,4.1,Not disclosed
Data Analyst,Innovative Techhub,2-5 Yrs,Pune,3.7,Not disclosed
Data Analyst,KAPGROW CORPORATE ADVISORY SERVICES PVT,2-7 Yrs,Pune,1.0,Not disclosed
Data Analyst,Stantec ResourceNet India Pvt. Ltd.,3-4 Yrs,Pune,4.0,Not disclosed
Data Analyst,FIGmd,3-5 Yrs,Pune,3.1,Not disclosed
Data Analyst,ID Medical,3-6 Yrs,Pune,3.6,Not disclosed
Data Analyst,Garena,3-8 Yrs,Pune,4.1,Not disclosed
Data Analyst,Mindstix Software Labs,3-8 Yrs,Pune,3.3,Not disclosed
Data Analyst,Hexonica,3-5 Yrs,Pune,4.4,Not disclosed
Data Analyst,,0 Yrs,Pune,,3.75-6 Lacs PA
Data Analyst,,0-2 Yrs,"Pune, Kochi, Noida, Saharanpur, Ghaziabad, Jabalpur, Aligarh, Nizamabad, Vadodara",,2.5-3.5 Lacs PA
Data Analyst,,0-1 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,,,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Unpaid
Market Risk Average Daily Traded Volume Data Analysis - Associate,JPMorgan Chase Bank,3-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,UST,1-3 Yrs,Pune,3.8,Not disclosed
Data Analyst,,0-4 Yrs,Pune,,Not disclosed
Data Analyst,Uni Card,1-2 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.3,Not disclosed
Data Analyst,,4-9 Yrs,"Pune, Bengaluru, Delhi / NCR",,7-14 Lacs PA
Data Analyst,,6-10 Yrs,"Pune, Chennai",,30-32.5 Lacs PA
Data Analyst,Bajaj Finserv Ltd.,3-4 Yrs,Pune,3.4,Not disclosed
Data Analyst,Diverse Lynx,2-6 Yrs,Pune,3.8,Not disclosed
Data Analyst,Chandukaka Saraf And Sons,4-7 Yrs,Pune,3.4,4-7 Lacs PA
Data Scientist,,3-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,Capco,4-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Analyst,Capco,8-12 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Scientist,Krazy Mantra Group Of Companies,6-9 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.3,Not disclosed
Data Analyst,,10-12 Yrs,Pune,,Not disclosed
Data Analyst,,10-12 Yrs,Pune,,Not disclosed
Data Analyst,D-insights,8-9 Yrs,Pune,4.4,Not disclosed
Data Analyst,,0-3 Yrs,Pune,,Not disclosed
Data Analyst,Quinstreet Software India,,Pune,4.4,Unpaid
Data Analyst,,0-1 Yrs,Pune,,Not disclosed
Data Analyst,Sleek Tech,1-4 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.5,Not disclosed
Data Analyst,Photon,2-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,Groundtruth,2-7 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.4,Not disclosed
Data Analyst,Equifax Credit Information Services Private Limited,2-5 Yrs,Pune,3.3,Not disclosed
Data Analyst,FedEx TSCS (India) Pvt Ltd,5-11 Yrs,"Pune, Mumbai, Karnal, Bengaluru",4.0,Not disclosed
Data Analyst,FedEx TSCS (India) Pvt Ltd,4-6 Yrs,"Pune, Mumbai",4.0,Not disclosed
"DATA ANALYST / BI ENGINEER, BUSINESS INTELLIGENCE",Snowflakes Software,2-5 Yrs,Pune,4.8,Not disclosed
Data Analyst,PVH,4-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.3,Not disclosed
Data Analyst,Systechcorp Inc,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.2,Not disclosed
Data Analyst,Crisil,15-20 Yrs,"Pune, Mumbai",3.7,Not disclosed
Data Analyst,,3-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,Evolent Health,3-6 Yrs,Pune,4.0,Not disclosed
Data Analyst,Barclays,7-8 Yrs,Pune,3.9,Not disclosed
Data Analyst,Luminar Technologies,8-13 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",2.5,Not disclosed
Data Analyst,Crowdstrike,4-8 Yrs,"Pune, Mumbai, New Delhi, Bengaluru",4.1,Not disclosed
Data Analyst,,8-12 Yrs,Pune,,Not disclosed
Data Analyst,,4-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,KPMG India,0-3 Yrs,Pune,3.5,Not disclosed
Data Analyst,KPMG India,0-4 Yrs,Pune,3.5,Not disclosed
Unit Manager - Finance & Accounts/Senior Unit Manager,Bajaj Finserv Ltd.,0-4 Yrs,Pune,3.4,Not disclosed
Data Analyst,Deutsche Bank,2-6 Yrs,Pune,3.9,Not disclosed
Data Analyst,,0-1 Yrs,Remote,,Not disclosed
MIS Executive,Adbanao,2-5 Yrs,Pune,5.0,Not disclosed
Data Scientist,,10-20 Yrs,"Pune, Noida, Bengaluru",,25-40 Lacs PA
Data Analyst,Schneider Electric,3-7 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.2,Not disclosed
Data Analyst,,5-10 Yrs,Pune,,5-9 Lacs PA
Data Analyst,,,Pune,,Unpaid
Data Analyst,Barclays,2-7 Yrs,Pune,3.9,Not disclosed
Data Analyst,,,Pune,,Unpaid
Data Analyst,,5-8 Yrs,Pune,,Not disclosed
Data engineer,,3-6 Yrs,Pune,,Not disclosed
Data Analyst,Alliance Bernstein,5-6 Yrs,Pune,4.0,Not disclosed
Data Analyst,,5-10 Yrs,Pune,,Not disclosed
Data Analyst,Stantec ResourceNet India Pvt. Ltd.,4-7 Yrs,Pune,4.0,Not disclosed
Data Analyst,,5-10 Yrs,Hybrid - Pune,,Not disclosed
Data Analyst,Infor,8-10 Yrs,Pune,4.0,Not disclosed
Data Engineer,Accenture,5-10 Yrs,Pune,3.9,Not disclosed
Data Analyst,KPMG Assurance and Consulting Services LLP,0-3 Yrs,"Pune, Chennai, Mumbai (All Areas)",3.5,Not disclosed
Data Analyst,Cummins,2-6 Yrs,Pune,4.3,Not disclosed
Data Analyst,Mysticdoc Healthcare,2-7 Yrs,"Hybrid - Pune, Ahmedabad, Bengaluru",2.8,6-15 Lacs PA
Data Analyst,,5-8 Yrs,Hybrid - Pune,,20-25 Lacs PA
Data Analyst,Wipro,3-7 Yrs,Pune,3.7,Not disclosed
Data Analyst,,5-10 Yrs,Pune,,20-25 Lacs PA
Data Analyst,,6-10 Yrs,Pune,,18-20 Lacs PA
Data Analyst,Aegis Media,2-5 Yrs,Pune,4.0,Not disclosed
Data Analyst,FedEx TSCS (India) Pvt Ltd,4-9 Yrs,"Pune, Mumbai",4.0,Not disclosed
Data Analyst,FedEx TSCS (India) Pvt Ltd,5-7 Yrs,"Pune, Mumbai",4.0,Not disclosed
Data Analyst,Systechcorp Inc,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.2,Not disclosed
Data Analyst,,9-13 Yrs,Hybrid - Pune,,15-20 Lacs PA
Data Analyst,Sarvagram Fincare,3-6 Yrs,Pune,4.1,Not disclosed
Data Analyst,FedEx TSCS (India) Pvt Ltd,7-10 Yrs,"Pune, Mumbai",4.0,Not disclosed
Data Analyst,sRide,3-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai",4.0,Not disclosed
Data Analyst,Capco,4-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Analyst,Capco,7-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Scientist,,4-7 Yrs,"Pune, Kalyani",,Not disclosed
Data Analyst,,4-7 Yrs,Hybrid - Pune,,Not disclosed
Data Analyst,Demandbase,5-8 Yrs,Pune,4.1,Not disclosed
Mis Executive,,0-1 Yrs,Pune,,1-1.75 Lacs PA
Data Scientist,,0-1 Yrs,Pune,,Not disclosed
Data Analyst,Assurex India,0-1 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",2.6,Not disclosed
Research Analytics Intern,,,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Unpaid
Senior Associate - Reporting,Nexdigm (SKP),0-2 Yrs,Pune,3.6,Not disclosed
Data Analyst,Vmock,0-2 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",2.5,Not disclosed
Data Engineer,MSys Technologies,1-2 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Engineer,H1,1-4 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",2.0,Not disclosed
Data Engineer,Sandhata Technologies,2-3 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.1,Not disclosed
Data Engineer,Merck Sharp & Dohme (MSD),2-6 Yrs,Pune,4.1,Not disclosed
Data Scientist,,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
"Alteryx Designer, Data Analysis, SQL, Data Visualization",,6-11 Yrs,"Hybrid - Pune, Hyderabad, Bengaluru",,7-15 Lacs PA
Director of Applied Science (OCI/GenAI),Oracle,16-20 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
FULL STACK-GL27- Health Care data analyst,,3-7 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,,2-7 Yrs,Pune,,Not disclosed
Data Analyst,Crisil,7-10 Yrs,"Pune, Noida, Mumbai",3.7,Not disclosed
Data Analyst,Accenture,3-8 Yrs,"Pune, Gurugram, Bengaluru",3.9,Not disclosed
S&C Global Network - AI - Responsible AI - Specialist,Accenture,3-8 Yrs,"Pune, Gurugram, Bengaluru",3.9,Not disclosed
Data Scientist,,6-11 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Engineer,Photon,5-10 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,C2L BIZ,0 Yrs,"Hybrid - Pune, Mumbai (All Areas)",3.7,5-6 Lacs PA
Data Analyst,KPMG India,0-4 Yrs,Pune,3.5,Not disclosed
Data Analyst,Flex,0-2 Yrs,Pune,4.0,Not disclosed
"Assct Spclst, Data Analytics",Northern Trust,0-3 Yrs,Pune,4.0,Not disclosed
Data Analyst,Barclays,0-5 Yrs,Pune,3.9,Not disclosed
Data Engineer,Yuktamedia India,0-5 Yrs,Pune(Baner),2.2,Not disclosed
"Senior Associate, Data Management & Quantitative Analysis Team Lead",BNY,3-6 Yrs,Pune,3.9,Not disclosed
Data Engineer,Photon,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,Accenture,2-4 Yrs,Pune,3.9,Not disclosed
BA ESG - Finreq,Capco,3-7 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Scientist,Medline,2-7 Yrs,Pune,4.0,Not disclosed
Data Analyst,Capco,3-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Analyst,Zensar,13-15 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Analyst,Pall Corporation,3-8 Yrs,"Pune, Mumbai, Nagpur, Thane, Nashik, Aurangabad",4.3,Not disclosed
BA Regulatory Reporting Basel III - Finreq,Capco,5-9 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Engineer,Merck Sharp & Dohme (MSD),4-8 Yrs,Pune,4.1,Not disclosed
Data Analyst,Deloitte,7-12 Yrs,Pune,3.8,Not disclosed
Data Analyst,Coursera,3-4 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.3,Not disclosed
Data Analyst,Infogain,8-11 Yrs,"Hybrid - Pune, Noida, Bengaluru",3.6,Not disclosed
Data Engineer,Accenture,5-10 Yrs,Pune,3.9,Not disclosed
Data Analyst,Hsbc,2-3 Yrs,Pune,4.0,Not disclosed
Data Analyst,Amdocs,0-5 Yrs,Pune,3.8,Not disclosed
Required Data Analytics [Trainee],,,Pune,,Unpaid
Data Analyst,Iqvia Biotech,0-3 Yrs,"Pune, Kolkata, Mumbai, Thane",3.8,Not disclosed
Assistant Billing & Data Analysis,Astute Corporate Services,,Pune(Kothrud),3.4,1.75-2.5 Lacs PA
Consultant,CA Monk,0-1 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.2,Not disclosed
Consultant,Livasa Hospitals,0-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.2,Not disclosed
Data Analyst,,9-10 Yrs,"Pune, Chennai, Bengaluru",,22.5-25 Lacs PA
Data Analyst,Photon,2-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,EY,5-9 Yrs,Pune,3.4,Not disclosed
Data Engineer,Comviva Technology,2-3 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.2,Not disclosed
Senior Lead - Workforce planning,Adobe,15-20 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.9,Not disclosed
Data Analyst,,1-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,Fort Technologies,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.7,Not disclosed
Data Scientist,,2-3 Yrs,Pune,,Not disclosed
Data Analyst,Protiviti India,3-8 Yrs,"Hybrid - Pune, Bengaluru",3.2,Not disclosed
Data Analyst,,3-5 Yrs,Pune,,Not disclosed
Data Analyst,,5-6 Yrs,Pune,,Not disclosed
Data Analyst,,6-11 Yrs,Pune,,Not disclosed
Data Engineer,Medline India Pvt Ltd,10-20 Yrs,Pune,4.0,Not disclosed
Data Analyst,EY,0-1 Yrs,Pune,3.4,Not disclosed
Data Analyst,,0-1 Yrs,Pune(Pune Station),,Not disclosed
Data Analyst,JPMorgan Chase Bank,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Sr. Associate- Research and Advisory,Renalysis Consultants,0-2 Yrs,"Pune, Guwahati, Bhubaneswar, Mumbai, New Delhi, Chennai, Ahmedabad, Bengaluru",2.2,Not disclosed
Data Analyst,Areya Tech,0-1 Yrs,Hybrid - Pune,4.6,Not disclosed
Data Analyst,Aliengena Captive,0-2 Yrs,Pune,2.9,Not disclosed
Senior Consultant - Power BI,Fractal Analytics,2-5 Yrs,"Pune, Mumbai, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Analyst,Marrina Decisions,1-5 Yrs,Pune,2.4,Not disclosed
Data Analyst,ajm softwares,1-3 Yrs,Pune,3.9,Not disclosed
Data Analyst,Imocha,2-3 Yrs,Pune,3.9,Not disclosed
Data Analyst,ITI Data,2-6 Yrs,Pune,4.5,Not disclosed
Data Analyst,Clinton Health Access Initiative (CHAI),3-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.1,Not disclosed
Data Engineer,Capco,4-8 Yrs,Pune,3.7,Not disclosed
Data Scientist,Credence Resource Management,3-6 Yrs,Pune,3.5,Not disclosed
Data Analyst,Crowdstrike,5-10 Yrs,Pune,4.1,Not disclosed
Data Engineer,Capco,3-7 Yrs,Pune,3.7,Not disclosed
Data Engineer,Capgemini,6-11 Yrs,Pune,3.7,Not disclosed
Data Analyst,Mastercard,5-9 Yrs,Pune,4.0,Not disclosed
Data Engineer,Medline,4-8 Yrs,Pune,4.0,Not disclosed
Data Analyst,Epam Systems,6-10 Yrs,Pune,3.8,Not disclosed
Data Analyst,Tresvista Financial Services,0-1 Yrs,Hybrid - Pune,2.9,2.5-3 Lacs PA
Assistant - Transfer Pricing,Nexdigm (SKP),0-2 Yrs,Pune,3.6,Not disclosed
Data Engineer,CAREER CLUB HR MANAGEMENT LLP,0-1 Yrs,"Pune, Nashik",4.0,Not disclosed
Data Analyst,Crisil,1-3 Yrs,"Pune, Mumbai",3.7,Not disclosed
Data Engineer,CAREER CLUB HR MANAGEMENT LLP,0-2 Yrs,"Pune, Nashik",4.0,Not disclosed
Business analyst - Regulatory reporting,Infosys,2-8 Yrs,Pune,3.6,Not disclosed
Data Analyst,Deutsche Bank,3-5 Yrs,Pune,3.9,Not disclosed
Data Analyst,Cummins,2-9 Yrs,Pune,4.3,Not disclosed
Unit Manager - Risk/Senior Unit Manager - Risk,Bajaj Finserv Ltd.,2-3 Yrs,Pune,3.4,Not disclosed
Operations Specialist (Data Quality Management-1),Deutsche Bank,5-10 Yrs,Pune,3.9,Not disclosed
Data Engineer,A.P. Moller Maersk,2-4 Yrs,"Pune, Bengaluru",4.2,Not disclosed
Data Analyst,ALLIANZ SERVICES PRIVATE LIMITED,2-5 Yrs,Pune,4.3,Not disclosed
"Specialist, Omnichannel Products NBX",Merck Sharp & Dohme (MSD),3-8 Yrs,Pune,4.1,Not disclosed
Data Analyst,Cummins,5-6 Yrs,Pune,4.3,Not disclosed
Data Analyst,Protiviti India,3-8 Yrs,"Pune, Bangalore Rural, Bengaluru",3.2,Not disclosed
Data Analyst,Protiviti India,3-8 Yrs,"Pune, Bengaluru",3.2,Not disclosed
Data Analyst,Blue Altair,3-6 Yrs,Pune,5.0,Not disclosed
Senior Software Developer - Front End (Power BI),Siemens,4-9 Yrs,Pune,4.1,Not disclosed
Data Analyst,Photon,8-9 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Engineer,Acenet,5-8 Yrs,"Pune, Gurugram, Bengaluru",4.3,Not disclosed
Data Analyst,Genpact,0-5 Yrs,Pune,3.8,Not disclosed
Data Analyst,,0-1 Yrs,Pune,,Not disclosed
Data Analytics Intern,Reliance Games,,Pune,2.4,Unpaid
Data Analyst,Gallagher Service Center (GSC),1-6 Yrs,"Pune, Bengaluru",3.8,Not disclosed
Data Analyst,Sapaad Software,,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.9,Unpaid
Data Analyst,,3-5 Yrs,Pune(Pashan Sus Road +3),,3.75-4.5 Lacs PA
Data Analyst,Infobahn Softworld,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.5,Not disclosed
Data Analyst,Navedas,1-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Analyst,,7-12 Yrs,"Pune, Delhi / NCR, Mumbai (All Areas)",,9-14 Lacs PA
Data Analyst,Comscore,8-13 Yrs,Pune,3.8,Not disclosed
Data Analyst,,3-7 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,Photon,3-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,,4-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Analyst,Accenture,3-8 Yrs,Pune,3.9,Not disclosed
Data Analyst,Harman Connected Services Corporation India Pvt.,4-9 Yrs,Pune,3.8,Not disclosed
Data Analyst,Prudential,4-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.6,Not disclosed
Data Analyst,Photon,7-9 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Analyst,Epam Systems,5-8 Yrs,Pune,3.8,Not disclosed
Data Analyst,Navit Software Solutions,5-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.7,Not disclosed
